Year,Month,DayofMonth,DayOfWeek,Carrier,OriginAirportID,OriginAirportName,OriginCity,OriginState,DestAirportID,DestAirportName,DestCity,DestState,CRSDepTime,DepDelay,DepDel15,CRSArrTime,ArrDelay,ArrDel15,Cancelled
2013,5,22,3,FL,13204,Orlando International,Orlando,FL,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,1110,7,0,1240,7,0,0
2013,10,21,1,UA,13930,Chicago O'Hare International,Chicago,IL,11292,Denver International,Denver,CO,545,9,0,719,1,0,0
2013,7,30,2,DL,11278,Ronald Reagan Washington National,Washington,DC,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,1659,-5,0,1853,-14,0,0
2013,6,14,5,UA,12266,George Bush Intercontinental/Houston,Houston,TX,14831,Norman Y. Mineta San Jose International,San Jose,CA,2120,6,0,2308,7,0,0
2013,7,16,2,US,12953,LaGuardia,New York,NY,11278,Ronald Reagan Washington National,Washington,DC,900,-7,0,1022,6,0,0
2013,4,21,7,WN,11292,Denver International,Denver,CO,12264,Washington Dulles International,Washington,DC,1715,-2,0,2235,-12,0,0
2013,8,5,1,AA,11278,Ronald Reagan Washington National,Washington,DC,13930,Chicago O'Hare International,Chicago,IL,1155,-3,0,1255,4,0,0
2013,6,27,4,EV,13244,Memphis International,Memphis,TN,14683,San Antonio International,San Antonio,TX,1431,-7,0,1627,-16,0,0
2013,7,16,2,B6,14027,Palm Beach International,West Palm Beach/Palm Beach,FL,12953,LaGuardia,New York,NY,1745,-4,0,2030,21,1,0
2013,10,21,1,US,10721,Logan International,Boston,MA,12953,LaGuardia,New York,NY,1600,-9,0,1718,-16,0,0
2013,7,24,3,HA,13830,Kahului Airport,Kahului,HI,12173,Honolulu International,Honolulu,HI,1545,-3,0,1619,0,0,0
2013,9,29,7,DL,13204,Orlando International,Orlando,FL,12953,LaGuardia,New York,NY,815,-5,0,1052,10,0,0
2013,8,10,6,DL,12953,LaGuardia,New York,NY,15304,Tampa International,Tampa,FL,1730,-2,0,2042,-34,0,0
2013,6,2,7,AS,14679,San Diego International,San Diego,CA,13204,Orlando International,Orlando,FL,2220,-4,0,553,-4,0,0
2013,7,19,5,WN,10821,Baltimore/Washington International Thurgood Marshall,Baltimore,MD,10693,Nashville International,Nashville,TN,625,0,0,715,-19,0,0
2013,9,11,3,WN,14307,Theodore Francis Green State,Providence,RI,10821,Baltimore/Washington International Thurgood Marshall,Baltimore,MD,1330,-4,0,1445,-12,0,0
2013,6,7,5,WN,13495,Louis Armstrong New Orleans International,New Orleans,LA,12191,William P Hobby,Houston,TX,2035,-7,0,2145,-13,0,0
2013,5,13,1,WN,14107,Phoenix Sky Harbor International,Phoenix,AZ,13232,Chicago Midway International,Chicago,IL,1945,-3,0,55,9,0,0
2013,7,6,6,DL,14771,San Francisco International,San Francisco,CA,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,615,-6,0,1356,-18,0,0
2013,9,14,6,DL,10792,Buffalo Niagara International,Buffalo,NY,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,600,-4,0,804,8,0,0
2013,8,27,2,US,14100,Philadelphia International,Philadelphia,PA,14747,Seattle/Tacoma International,Seattle,WA,1758,40,1,2056,13,0,0
2013,5,19,7,DL,14893,Sacramento International,Sacramento,CA,13487,Minneapolis-St Paul International,Minneapolis,MN,1230,-10,0,1757,-10,0,0
2013,8,21,3,WN,11292,Denver International,Denver,CO,14679,San Diego International,San Diego,CA,2040,32,1,2155,46,1,0
2013,9,29,7,WN,14492,Raleigh-Durham International,Raleigh/Durham,NC,10693,Nashville International,Nashville,TN,1840,0,0,1910,-6,0,0
2013,6,29,6,EV,13198,Kansas City International,Kansas City,MO,11433,Detroit Metro Wayne County,Detroit,MI,1348,16,1,1643,18,1,0
2013,9,22,7,DL,13487,Minneapolis-St Paul International,Minneapolis,MN,12889,McCarran International,Las Vegas,NV,1745,20,1,1902,9,0,0
2013,5,4,6,AA,11298,Dallas/Fort Worth International,Dallas/Fort Worth,TX,12953,LaGuardia,New York,NY,1555,7,0,2040,-16,0,0
2013,7,16,2,F9,10693,Nashville International,Nashville,TN,11292,Denver International,Denver,CO,1430,8,0,1611,-3,0,0
2013,4,10,3,MQ,14122,Pittsburgh International,Pittsburgh,PA,13930,Chicago O'Hare International,Chicago,IL,2030,0,,2105,0,1,1
2013,8,30,5,VX,14831,Norman Y. Mineta San Jose International,San Jose,CA,12892,Los Angeles International,Los Angeles,CA,855,0,0,1005,4,0,0
2013,8,6,2,AA,11298,Dallas/Fort Worth International,Dallas/Fort Worth,TX,10721,Logan International,Boston,MA,620,-6,0,1050,6,0,0
2013,10,11,5,WN,13232,Chicago Midway International,Chicago,IL,11292,Denver International,Denver,CO,1925,13,0,2110,-3,0,0
2013,10,7,1,DL,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,12266,George Bush Intercontinental/Houston,Houston,TX,2155,10,0,2308,-7,0,0
2013,9,25,3,OO,13851,Will Rogers World,Oklahoma City,OK,12892,Los Angeles International,Los Angeles,CA,1652,-10,0,1800,-2,0,0
2013,6,10,1,AA,11298,Dallas/Fort Worth International,Dallas/Fort Worth,TX,14908,John Wayne Airport-Orange County,Santa Ana,CA,1125,3,0,1235,-9,0,0
2013,10,25,5,DL,11278,Ronald Reagan Washington National,Washington,DC,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,1700,27,1,1854,34,1,0
2013,7,28,7,9E,12478,John F. Kennedy International,New York,NY,14100,Philadelphia International,Philadelphia,PA,940,-9,0,1051,-23,0,0
2013,8,2,5,VX,11618,Newark Liberty International,Newark,NJ,14771,San Francisco International,San Francisco,CA,1030,0,0,1345,7,0,0
2013,8,6,2,MQ,11433,Detroit Metro Wayne County,Detroit,MI,12953,LaGuardia,New York,NY,615,50,1,755,43,1,0
2013,8,26,1,DL,13342,General Mitchell International,Milwaukee,WI,11433,Detroit Metro Wayne County,Detroit,MI,1441,-5,0,1650,-12,0,0
2013,10,23,3,AA,13930,Chicago O'Hare International,Chicago,IL,13303,Miami International,Miami,FL,1250,-3,0,1650,-16,0,0
2013,10,1,2,F9,11292,Denver International,Denver,CO,12892,Los Angeles International,Los Angeles,CA,1105,-4,0,1225,-6,0,0
2013,5,24,5,DL,14869,Salt Lake City International,Salt Lake City,UT,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,831,10,0,1412,11,0,0
2013,6,28,5,WN,13204,Orlando International,Orlando,FL,13232,Chicago Midway International,Chicago,IL,2050,63,1,2230,50,1,0
2013,4,9,2,WN,13232,Chicago Midway International,Chicago,IL,15016,Lambert-St. Louis International,St. Louis,MO,1210,7,0,1315,7,0,0
2013,4,12,5,DL,11433,Detroit Metro Wayne County,Detroit,MI,13487,Minneapolis-St Paul International,Minneapolis,MN,1345,0,0,1441,-18,0,0
2013,6,11,2,US,11298,Dallas/Fort Worth International,Dallas/Fort Worth,TX,14107,Phoenix Sky Harbor International,Phoenix,AZ,615,1,0,636,-5,0,0
2013,10,25,5,UA,13930,Chicago O'Hare International,Chicago,IL,11278,Ronald Reagan Washington National,Washington,DC,700,3,0,947,-4,0,0
2013,5,4,6,DL,12339,Indianapolis International,Indianapolis,IN,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,830,-6,0,1004,1,0,0
2013,5,4,6,US,14635,Southwest Florida International,Fort Myers,FL,14100,Philadelphia International,Philadelphia,PA,1405,13,0,1648,9,0,0
2013,6,24,1,WN,14107,Phoenix Sky Harbor International,Phoenix,AZ,10140,Albuquerque International Sunport,Albuquerque,NM,2155,42,1,10,24,1,0
2013,10,24,4,VX,14771,San Francisco International,San Francisco,CA,12889,McCarran International,Las Vegas,NV,855,28,1,1025,24,1,0
2013,8,4,7,DL,12892,Los Angeles International,Los Angeles,CA,11433,Detroit Metro Wayne County,Detroit,MI,915,3,0,1644,13,0,0
2013,6,22,6,WN,12953,LaGuardia,New York,NY,12191,William P Hobby,Houston,TX,1210,-2,0,1505,-28,0,0
2013,4,18,4,FL,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,12339,Indianapolis International,Indianapolis,IN,850,0,0,1027,-13,0,0
2013,5,15,3,WN,13232,Chicago Midway International,Chicago,IL,11066,Port Columbus International,Columbus,OH,2105,60,1,2310,57,1,0
2013,8,6,2,DL,14057,Portland International,Portland,OR,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,1115,-1,0,1854,-1,0,0
2013,10,6,7,US,12953,LaGuardia,New York,NY,10721,Logan International,Boston,MA,1400,-10,0,1507,-18,0,0
2013,9,4,3,B6,10721,Logan International,Boston,MA,13204,Orlando International,Orlando,FL,1640,-3,0,1952,-21,0,0
2013,10,20,7,WN,12889,McCarran International,Las Vegas,NV,13198,Kansas City International,Kansas City,MO,800,-6,0,1240,-5,0,0
2013,4,23,2,AA,12266,George Bush Intercontinental/Houston,Houston,TX,13303,Miami International,Miami,FL,1335,-3,0,1700,-25,0,0
2013,6,13,4,UA,12889,McCarran International,Las Vegas,NV,14771,San Francisco International,San Francisco,CA,2000,4,0,2137,17,1,0
2013,9,5,4,US,14100,Philadelphia International,Philadelphia,PA,14869,Salt Lake City International,Salt Lake City,UT,1805,-7,0,2114,-25,0,0
2013,5,3,5,UA,13930,Chicago O'Hare International,Chicago,IL,14679,San Diego International,San Diego,CA,815,0,0,1034,-13,0,0
2013,7,22,1,YV,11057,Charlotte Douglas International,Charlotte,NC,12953,LaGuardia,New York,NY,1500,45,1,1649,0,1,1
2013,9,11,3,EV,11433,Detroit Metro Wayne County,Detroit,MI,11278,Ronald Reagan Washington National,Washington,DC,2130,-2,0,2258,-15,0,0
2013,9,2,1,DL,14683,San Antonio International,San Antonio,TX,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,1035,-5,0,1357,6,0,0
2013,4,25,4,DL,13244,Memphis International,Memphis,TN,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,714,0,0,940,-19,0,0
2013,8,6,2,AA,10721,Logan International,Boston,MA,13303,Miami International,Miami,FL,535,-2,0,850,-24,0,0
2013,6,18,2,B6,12478,John F. Kennedy International,New York,NY,11697,Fort Lauderdale-Hollywood International,Fort Lauderdale,FL,800,-4,0,1105,-17,0,0
2013,9,8,7,FL,11278,Ronald Reagan Washington National,Washington,DC,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,1400,-6,0,1547,-13,0,0
2013,7,24,3,WN,13232,Chicago Midway International,Chicago,IL,13198,Kansas City International,Kansas City,MO,2155,-1,0,2310,-8,0,0
2013,9,19,4,WN,12953,LaGuardia,New York,NY,13232,Chicago Midway International,Chicago,IL,1635,73,1,1800,73,1,0
2013,9,23,1,WN,10792,Buffalo Niagara International,Buffalo,NY,10821,Baltimore/Washington International Thurgood Marshall,Baltimore,MD,1350,-3,0,1500,-15,0,0
2013,8,29,4,DL,13244,Memphis International,Memphis,TN,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,1310,2,0,1530,18,1,0
2013,10,8,2,B6,12953,LaGuardia,New York,NY,11697,Fort Lauderdale-Hollywood International,Fort Lauderdale,FL,1045,-11,0,1352,-5,0,0
2013,5,29,3,WN,13495,Louis Armstrong New Orleans International,New Orleans,LA,12889,McCarran International,Las Vegas,NV,1815,41,1,2015,18,1,0
2013,9,1,7,FL,14524,Richmond International,Richmond,VA,13204,Orlando International,Orlando,FL,1101,-5,0,1259,-16,0,0
2013,6,20,4,AA,10423,Austin - Bergstrom International,Austin,TX,11298,Dallas/Fort Worth International,Dallas/Fort Worth,TX,1215,5,0,1320,0,0,0
2013,6,13,4,EV,13198,Kansas City International,Kansas City,MO,13930,Chicago O'Hare International,Chicago,IL,1517,-8,0,1650,6,0,0
2013,6,27,4,UA,12266,George Bush Intercontinental/Houston,Houston,TX,12953,LaGuardia,New York,NY,717,-4,0,1159,-12,0,0
2013,6,3,1,DL,13303,Miami International,Miami,FL,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,1245,4,0,1441,6,0,0
2013,9,1,7,MQ,11298,Dallas/Fort Worth International,Dallas/Fort Worth,TX,13851,Will Rogers World,Oklahoma City,OK,1730,-4,0,1825,-5,0,0
2013,5,20,1,WN,13851,Will Rogers World,Oklahoma City,OK,12191,William P Hobby,Houston,TX,2135,86,1,2255,85,1,0
2013,8,9,5,UA,14771,San Francisco International,San Francisco,CA,11292,Denver International,Denver,CO,1842,-4,0,2207,-6,0,0
2013,7,29,1,AS,11278,Ronald Reagan Washington National,Washington,DC,14747,Seattle/Tacoma International,Seattle,WA,745,-9,0,1020,-23,0,0
2013,6,15,6,WN,14057,Portland International,Portland,OR,14869,Salt Lake City International,Salt Lake City,UT,1550,104,1,1835,99,1,0
2013,7,21,7,EV,12264,Washington Dulles International,Washington,DC,12478,John F. Kennedy International,New York,NY,2114,61,1,2229,57,1,0
2013,6,7,5,UA,12264,Washington Dulles International,Washington,DC,12173,Honolulu International,Honolulu,HI,1310,1,0,1724,-29,0,0
2013,8,21,3,UA,14057,Portland International,Portland,OR,12266,George Bush Intercontinental/Houston,Houston,TX,702,-3,0,1316,-12,0,0
2013,9,17,2,UA,12892,Los Angeles International,Los Angeles,CA,13930,Chicago O'Hare International,Chicago,IL,900,4,0,1505,-12,0,0
2013,9,17,2,EV,12953,LaGuardia,New York,NY,11057,Charlotte Douglas International,Charlotte,NC,1500,-6,0,1718,1,0,0
2013,10,25,5,WN,11259,Dallas Love Field,Dallas,TX,15016,Lambert-St. Louis International,St. Louis,MO,1645,15,1,1825,13,0,0
2013,9,19,4,MQ,13851,Will Rogers World,Oklahoma City,OK,13930,Chicago O'Hare International,Chicago,IL,1220,0,,1415,0,1,1
2013,10,26,6,WN,12889,McCarran International,Las Vegas,NV,10140,Albuquerque International Sunport,Albuquerque,NM,1225,12,0,1450,13,0,0
2013,8,17,6,WN,12191,William P Hobby,Houston,TX,13232,Chicago Midway International,Chicago,IL,1410,0,0,1635,-13,0,0
2013,6,26,3,UA,14771,San Francisco International,San Francisco,CA,13930,Chicago O'Hare International,Chicago,IL,922,49,1,1529,68,1,0
2013,4,30,2,UA,14107,Phoenix Sky Harbor International,Phoenix,AZ,12266,George Bush Intercontinental/Houston,Houston,TX,1523,-7,0,2000,-13,0,0
2013,7,28,7,WN,14679,San Diego International,San Diego,CA,14107,Phoenix Sky Harbor International,Phoenix,AZ,2055,2,0,2205,2,0,0
2013,6,2,7,9E,13244,Memphis International,Memphis,TN,11057,Charlotte Douglas International,Charlotte,NC,1425,1,0,1716,4,0,0
2013,7,28,7,WN,11433,Detroit Metro Wayne County,Detroit,MI,13232,Chicago Midway International,Chicago,IL,1910,-3,0,1915,-8,0,0
2013,10,12,6,OO,14771,San Francisco International,San Francisco,CA,14747,Seattle/Tacoma International,Seattle,WA,1435,12,0,1641,3,0,0
2013,8,5,1,DL,15376,Tucson International,Tucson,AZ,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,630,-5,0,1307,-1,0,0
2013,10,21,1,DL,13198,Kansas City International,Kansas City,MO,13487,Minneapolis-St Paul International,Minneapolis,MN,1716,18,1,1840,11,0,0
2013,8,15,4,WN,14107,Phoenix Sky Harbor International,Phoenix,AZ,10140,Albuquerque International Sunport,Albuquerque,NM,955,3,0,1200,-2,0,0
2013,6,1,6,WN,11292,Denver International,Denver,CO,11697,Fort Lauderdale-Hollywood International,Fort Lauderdale,FL,1625,10,0,2210,10,0,0
2013,8,13,2,B6,10721,Logan International,Boston,MA,14122,Pittsburgh International,Pittsburgh,PA,1804,-4,0,1944,16,1,0
2013,9,25,3,VX,14679,San Diego International,San Diego,CA,14771,San Francisco International,San Francisco,CA,1730,-8,0,1900,-8,0,0
2013,8,12,1,UA,14771,San Francisco International,San Francisco,CA,12889,McCarran International,Las Vegas,NV,2100,11,0,2235,3,0,0
2013,4,13,6,AA,13303,Miami International,Miami,FL,11292,Denver International,Denver,CO,1715,-1,0,1938,33,1,0
2013,10,10,4,AA,14771,San Francisco International,San Francisco,CA,12892,Los Angeles International,Los Angeles,CA,1455,-4,0,1620,-13,0,0
2013,10,4,5,OO,13244,Memphis International,Memphis,TN,10693,Nashville International,Nashville,TN,1715,-5,0,1813,-14,0,0
2013,7,24,3,WN,13871,Eppley Airfield,Omaha,NE,13232,Chicago Midway International,Chicago,IL,655,-2,0,820,-10,0,0
2013,6,17,1,US,11433,Detroit Metro Wayne County,Detroit,MI,11057,Charlotte Douglas International,Charlotte,NC,825,-3,0,1006,-4,0,0
2013,8,13,2,US,12953,LaGuardia,New York,NY,11278,Ronald Reagan Washington National,Washington,DC,600,-3,0,659,40,1,0
2013,8,16,5,MQ,12478,John F. Kennedy International,New York,NY,14122,Pittsburgh International,Pittsburgh,PA,1455,-4,0,1635,-14,0,0
2013,7,4,4,AS,12889,McCarran International,Las Vegas,NV,14747,Seattle/Tacoma International,Seattle,WA,1325,-8,0,1545,-1,0,0
2013,8,15,4,DL,12892,Los Angeles International,Los Angeles,CA,13495,Louis Armstrong New Orleans International,New Orleans,LA,1035,-11,0,1623,-25,0,0
2013,7,29,1,UA,12953,LaGuardia,New York,NY,13930,Chicago O'Hare International,Chicago,IL,1000,0,,1133,0,1,1
2013,4,16,2,DL,12953,LaGuardia,New York,NY,13495,Louis Armstrong New Orleans International,New Orleans,LA,1548,-6,0,1820,-27,0,0
2013,6,14,5,US,11057,Charlotte Douglas International,Charlotte,NC,11433,Detroit Metro Wayne County,Detroit,MI,1301,2,0,1446,11,0,0
2013,6,18,2,AA,14683,San Antonio International,San Antonio,TX,11298,Dallas/Fort Worth International,Dallas/Fort Worth,TX,1700,-8,0,1815,-18,0,0
2013,8,10,6,MQ,13930,Chicago O'Hare International,Chicago,IL,14100,Philadelphia International,Philadelphia,PA,625,42,1,920,27,1,0
2013,10,27,7,UA,12266,George Bush Intercontinental/Houston,Houston,TX,12889,McCarran International,Las Vegas,NV,1430,-3,0,1550,-1,0,0
2013,7,15,1,DL,15304,Tampa International,Tampa,FL,11433,Detroit Metro Wayne County,Detroit,MI,1400,-6,0,1647,-23,0,0
2013,4,29,1,DL,14908,John Wayne Airport-Orange County,Santa Ana,CA,14869,Salt Lake City International,Salt Lake City,UT,1325,-9,0,1608,-9,0,0
2013,8,26,1,B6,12478,John F. Kennedy International,New York,NY,10792,Buffalo Niagara International,Buffalo,NY,2116,23,1,2249,24,1,0
2013,4,4,4,WN,14679,San Diego International,San Diego,CA,14107,Phoenix Sky Harbor International,Phoenix,AZ,635,0,0,755,-9,0,0
2013,10,5,6,US,14107,Phoenix Sky Harbor International,Phoenix,AZ,12339,Indianapolis International,Indianapolis,IN,1840,-3,0,100,-8,0,0
2013,4,18,4,9E,13487,Minneapolis-St Paul International,Minneapolis,MN,10821,Baltimore/Washington International Thurgood Marshall,Baltimore,MD,705,-1,0,1040,-12,0,0
2013,8,7,3,EV,12264,Washington Dulles International,Washington,DC,11618,Newark Liberty International,Newark,NJ,803,-9,0,920,-16,0,0
2013,4,18,4,UA,11618,Newark Liberty International,Newark,NJ,11042,Cleveland-Hopkins International,Cleveland,OH,1435,96,1,1611,79,1,0
2013,5,20,1,US,11057,Charlotte Douglas International,Charlotte,NC,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,930,-2,0,1041,3,0,0
2013,4,1,1,AA,13930,Chicago O'Hare International,Chicago,IL,11292,Denver International,Denver,CO,1425,92,1,1605,87,1,0
2013,10,23,3,UA,13204,Orlando International,Orlando,FL,12892,Los Angeles International,Los Angeles,CA,1852,-7,0,2117,-16,0,0
2013,6,24,1,MQ,12478,John F. Kennedy International,New York,NY,10821,Baltimore/Washington International Thurgood Marshall,Baltimore,MD,1830,0,,1940,0,1,1
2013,9,27,5,EV,11066,Port Columbus International,Columbus,OH,12266,George Bush Intercontinental/Houston,Houston,TX,1410,-8,0,1552,-17,0,0
2013,10,16,3,US,11278,Ronald Reagan Washington National,Washington,DC,11057,Charlotte Douglas International,Charlotte,NC,920,-7,0,1049,-1,0,0
2013,8,23,5,AA,14908,John Wayne Airport-Orange County,Santa Ana,CA,11298,Dallas/Fort Worth International,Dallas/Fort Worth,TX,1535,9,0,2030,9,0,0
2013,6,3,1,DL,13930,Chicago O'Hare International,Chicago,IL,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,715,-8,0,1010,-9,0,0
2013,10,24,4,UA,13930,Chicago O'Hare International,Chicago,IL,13871,Eppley Airfield,Omaha,NE,2049,7,0,2220,-4,0,0
2013,8,17,6,AA,12889,McCarran International,Las Vegas,NV,11298,Dallas/Fort Worth International,Dallas/Fort Worth,TX,1420,6,0,1910,2,0,0
2013,9,26,4,DL,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,10721,Logan International,Boston,MA,1755,7,0,2034,2,0,0
2013,5,14,2,UA,13930,Chicago O'Hare International,Chicago,IL,11618,Newark Liberty International,Newark,NJ,1253,7,0,1615,-8,0,0
2013,10,11,5,AA,13303,Miami International,Miami,FL,11298,Dallas/Fort Worth International,Dallas/Fort Worth,TX,2035,76,1,2240,63,1,0
2013,5,15,3,DL,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,13232,Chicago Midway International,Chicago,IL,1210,-2,0,1301,-4,0,0
2013,7,19,5,UA,12264,Washington Dulles International,Washington,DC,14679,San Diego International,San Diego,CA,805,-3,0,1014,-29,0,0
2013,4,10,3,UA,13204,Orlando International,Orlando,FL,11618,Newark Liberty International,Newark,NJ,1944,75,1,2229,0,1,1
2013,5,16,4,WN,15376,Tucson International,Tucson,AZ,14679,San Diego International,San Diego,CA,600,-2,0,720,-12,0,0
2013,5,14,2,MQ,13303,Miami International,Miami,FL,10397,Hartsfield-Jackson Atlanta International,Atlanta,GA,1610,1,0,1815,-12,0,0
2013,8,17,6,EV,13495,Louis Armstrong New Orleans International,New Orleans,LA,12266,George Bush Intercontinental/Houston,Houston,TX,808,-9,0,925,-17,0,0
2013,7,31,3,UA,12266,George Bush Intercontinental/Houston,Houston,TX,14869,Salt Lake City International,Salt Lake City,UT,1840,11,0,2052,6,0,0
2013,7,10,3,AA,12889,McCarran International,Las Vegas,NV,13303,Miami International,Miami,FL,645,-4,0,1435,-16,0,0
2013,10,21,1,9E,10423,Austin - Bergstrom International,Austin,TX,11433,Detroit Metro Wayne County,Detroit,MI,1700,-7,0,2057,-37,0,0
